"","gene","ctrl_ccl34b.1_neg_1","ctrl_ccl34b.1_neg_2","ctrl_ccl34b.1_pos_1","ctrl_ccl34b.1_pos_2","ecoli_ccl34b.1_neg_1","ecoli_ccl34b.1_neg_2","ecoli_ccl34b.1_neg_3","ecoli_ccl34b.1_pos_1","ecoli_ccl34b.1_pos_2","ecoli_ccl34b.1_pos_3","pbs_ccl34b.1_neg_1","pbs_ccl34b.1_neg_2","pbs_ccl34b.1_neg_3","pbs_ccl34b.1_neg_4","pbs_ccl34b.1_pos_1","pbs_ccl34b.1_pos_2","pbs_ccl34b.1_pos_3","pbs_ccl34b.1_pos_4"
"1","ENSDARG00000102141",25.0006824839859,3.25336092401292,8.55165805558506,3.39420842264668,0,8.54081449659551,0.269969654433975,0.738438265669355,25.2299668233564,14.7525524846318,18.2682076461112,0,0,0.365523759414526,0,0,13.587195730946,0
"2","ENSDARG00000102123",0,0,4.88666174604861,1.13140280754889,0,0,0.269969654433975,0,0,0,0,0,0,0,0,0,0,0
"3","ENSDARG00000114503",0,0,0,19.2338477283312,0,0,0,0,0,0,0,0,0,0,1.02482748259384,0,0,0
"4","ENSDARG00000115971",0,0,0,0,0,4.98214178968072,2.42972688990578,0,6.30749170583909,10.7291290797322,0,0,0,0,0,0,0.970513980781855,0
"5","ENSDARG00000098311",0,0,0,0,0,0,0,0.738438265669355,0,0,0,0,44.3978902643869,0,1.02482748259384,0,0.970513980781855,0
"6","ENSDARG00000100143",1.78576303457042,0,0,1.13140280754889,0,0,0,0,0,0,0,0,0,0,35.8689618907843,0,0,0
"7","ENSDARG00000102474",19.6433933802746,13.0134436960517,13.4383198016337,14.7082364981356,297.86964104731,113.877526621274,117.976738987647,0,70.9592816906898,47.6105102913117,12.1788050974075,7.91782971551389,85.2906839289539,149.864741359956,0,21.4995573007473,0.970513980781855,4.34191719580122
"8","ENSDARG00000104049",3.57152606914084,24.4002069300969,15.881650674658,2.26280561509779,17.3329316988736,0.71173454138296,0,82.7050857549678,9.46123755875864,0,105.955604347445,0,7.01019319964004,45.3249461674012,24.0834458409552,0,23.2923355387645,0
"9","ENSDARG00000102226",0,0,34.2066322223403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","ENSDARG00000103095",121.431886350789,117.120993264465,48.8666174604861,97.300641449205,242.019083350939,116.012730245422,179.799789853027,107.811986787726,154.533546793058,33.5285283741631,165.631749324742,0,17.5254829991001,58.4838015063242,1.02482748259384,61.5669140885036,134.901443328678,27.1369824737576
"11","ENSDARG00000102128",0,0,1.22166543651215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","ENSDARG00000110470",23.2149194494155,0,0,0,0,0,0,0,0,0,0,0,12.8520208660067,0,0,0,0,0
"13","ENSDARG00000100422",1.78576303457042,0,0,0,0,0,0,0,0,0,0,0,0,0.365523759414526,0,0,0,0
"14","ENSDARG00000100660",32.1437346222676,0,59.8616063890954,0,57.7764389962454,0.71173454138296,0.809908963301925,88.6125918803226,57.5558618157817,34.1990989416464,0,108.870158588316,17.5254829991001,0.731047518829052,0,0,0,65.1287579370182
"15","ENSDARG00000113107",0,0,17.1033161111701,0,0,0,0,0,0,6.03513510734937,0,0,0,9.13809398536315,0,0,0,16.2821894842546
"16","ENSDARG00000099787",0,0,1.22166543651215,0,0,0,0,0,0,5.3645645398661,19.486088155852,14.8459307165885,0,0,0,4.88626302289711,0,0
"17","ENSDARG00000112451",0,0,0,18.1024449207823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","ENSDARG00000070546",0,0,0,0,0,0,0,0,0,0,0,0,0,0.365523759414526,0,0,2.91154194234557,0
"19","ENSDARG00000045914",244.649535736148,265.148915307053,169.811495675189,220.623547472034,8.345485632791,467.609593688604,287.517681972183,179.440498557653,350.854226137299,378.20180006056,144.927780659149,255.350008325323,43.2295247311136,274.508343320309,47.6544779406134,323.470612115789,310.564473850194,277.882700531278
"20","ENSDARG00000045913",19.6433933802746,169.174768048672,43.9799557144375,87.1180161812649,0.641960433291615,66.9030468899982,0.53993930886795,179.440498557653,99.3429943669657,79.7978975305083,149.799302698112,123.716089304904,267.555707119595,160.464930382977,167.046879662795,112.384049526634,95.1103701166218,29.3079410716582
"21","ENSDARG00000045911",0,0,1.22166543651215,1.13140280754889,0,0,0,0,0,16.7642641870816,0,0,0,0.731047518829052,0,0,26.2038774811101,0
"22","ENSDARG00000045910",46.429838898831,56.933816170226,90.4032423018992,1.13140280754889,0,0,1.0798786177359,184.609566417339,2.36530938968966,95.8915911501066,59.6761449772967,39.5891485775694,0,297.17081640401,101.45792077679,122.156575572428,58.2308388469113,3.25643789685091
"23","ENSDARG00000045909",7.14305213828168,0,0,0,0,103.201508500529,0,0,0.788436463229886,24.8111109968807,0,0,30.3775038651069,0,0,0,0.970513980781855,0
"24","ENSDARG00000025073",1192.88970709304,1291.58428683313,1121.48887071816,1460.64102454562,2252.63916042028,4668.26685693083,3470.99984705762,928.216899946379,1511.43270001169,1161.42822288101,2206.79948365024,2680.18535870145,1785.26253484166,875.794927557204,1324.07710751124,1826.48511795894,1180.14500063074,1557.66279399369
"25","ENSDARG00000084828",0,0,0,0,0,0,0.809908963301925,0,0,0,0,0,0,0,0,0,0,0
"26","ENSDARG00000108269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","ENSDARG00000099652",28.5722085531267,0,0,15.8396393056845,7.70352519949938,12.8112217448933,0,0.738438265669355,3.94218231614943,95.2210205826233,0,69.2810100107465,0,8.77257022594863,3.58689618907843,36.1583463694386,0,39.0772547622109
"28","ENSDARG00000101047",5.35728910371126,24.4002069300969,46.4232865874618,107.483266717145,121.972482325407,135.941297404145,0,59.8134995192178,78.8436463229886,175.689488680615,210.69332818515,168.25388145467,114.499822260787,53.0009451151063,173.708258299655,90.8844922258863,66.965464673948,106.37697129713
"29","ENSDARG00000102104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","ENSDARG00000099833",87.5023886939506,81.3340231003229,45.2016211509496,15.8396393056845,0,93.9489594625507,0,1.47687653133871,0,0,37.7542958019632,0,132.025305259887,0.365523759414526,1.02482748259384,91.8617448304657,0,1.0854792989503
"31","ENSDARG00000103870",0,22.7735264680904,0,0,41.727428163955,0,157.122338880574,0,0,0,0,0,0,0.365523759414526,0,0,0,0
"32","ENSDARG00000096118",50.0013649679718,45.5470529361808,20.7683124207066,46.3875151095047,44.2952698971215,105.336712124678,55.8837184678328,158.025788853242,55.1905524260921,22.1288287269477,26.7933712142965,37.609691148691,47.902986864207,30.7039957908202,27.6703420300336,25.408567719065,75.7000905009847,28.2224617727079
"33","ENSDARG00000045900",76.7878104865281,0,0,5.65701403774447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","ENSDARG00000016968",116.074597247077,56.933816170226,184.471480913335,202.521102551252,3.85176259974969,230.601991408079,0.809908963301925,378.08039202271,260.184032865863,261.522521318473,361.710511393003,387.97365606018,168.244636791361,330.799002270146,434.01443887849,437.809166851581,281.449054426738,396.199944116861
"35","ENSDARG00000102878",180.362066491613,281.415719927117,37.8716285318767,2.26280561509779,111.701115392741,0,0,0,0,0,121.788050974075,0,116.836553327334,112.581317899674,1.02482748259384,70.3621875297184,8.7346258270367,1.0854792989503
"36","ENSDARG00000017386",0,0,0,0,0,0,0,0,0,0,0,0,0,3.28971383473073,0,0,0,0
"37","ENSDARG00000045898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","ENSDARG00000006060",19.6433933802746,0,20.7683124207066,0,0,0,1.34984827216988,0,0,0,0,0,0,0,0,0,0,0
"39","ENSDARG00000113105",0,0,10.9949889286094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","ENSDARG00000070535",0,0,2.4433308730243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","ENSDARG00000013789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","ENSDARG00000063686",33.929497656838,0,78.1865879367777,0,0.641960433291615,0,0,49.4753637998468,0,0.670570567483263,49.9331008993707,0,17.5254829991001,16.8140929330682,0,0,81.5231743856759,33.6498582674594
"43","ENSDARG00000087962",108.931545108796,24.4002069300969,18.3249815476823,48.6503207246025,0,0,0,0,0,0,65.7655475260005,0,0,32.5316145878928,0.512413741296918,73.2939453434567,0,0
"44","ENSDARG00000099313",503.585175748859,1019.92864967805,950.455709606454,736.543227714331,133.527770124656,319.568809080949,2.1597572354718,666.809753899428,495.138098908369,312.485884447201,612.593896399597,3.95891485775694,536.279779772463,264.639201816117,655.889588860056,548.238711169056,826.877911626141,518.859104898245
"45","ENSDARG00000103102",0,0,0,0,0,26.3341780311695,0,0,0,0,0,41.5686060064479,1.16836553327334,0,0,0,0,0
"46","ENSDARG00000104018",421.440076158619,203.335057750807,284.648046707331,311.135772075946,199.007734320401,696.788116013917,812.338690191831,223.746794497815,206.57035336623,110.644143634738,708.806456669116,272.17539647079,570.16238023739,768.330942289334,319.746174569277,430.968398619525,247.481065099373,315.874475994538
"47","ENSDARG00000102340",0,0,0,0,0,0,0,0,0,0,0,0,0,25.9521869184314,0,0,0,0
"48","ENSDARG00000111388",0,26.0268873921033,17.1033161111701,1.13140280754889,0.641960433291615,0,0,0,0,20.1171170244979,12.1788050974075,0,7.01019319964004,0,0,0,11.6461677693823,0
"49","ENSDARG00000063672",0,0,0,0,1.28392086658323,0,0,0,0,0,70.6370695649635,0,80.6172217958605,0,0,0,9.70513980781855,0
"50","ENSDARG00000018149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","ENSDARG00000045886",2757.21812537673,888.167532255526,2488.53249417525,2102.14641642585,1678.72653305757,2228.44084907005,2129.25066452076,1358.72640883161,1270.17114226335,1166.12221685339,1456.58508964994,1638.00102239694,1629.86991891631,2310.47568325922,1862.111535873,1232.31553437465,1951.70361535231,1386.15706475954
"52","ENSDARG00000045885",28.5722085531267,180.561531282717,57.4182755160711,0,40.4435072973718,258.359638522014,0,0,2.36530938968966,0,4.871522038963,268.216481613033,300.269942051249,77.8565607552941,1.53724122389076,5.86351562747653,99.9629400205311,0
"53","ENSDARG00000007413",194.648170768176,69.9472598662777,100.176565793996,37.3362926491135,184.242644354694,159.428537269783,121.216374840855,27.3222158297661,3.15374585291955,6.70570567483263,45.0615788604077,169.243610169109,80.6172217958605,166.678834293024,33.3068931842997,92.8389974350451,0.970513980781855,148.710663956192
"54","ENSDARG00000097341",0,6.50672184802583,0,0,0,0,0,11.8150122507097,0,0,2.4357610194815,0,0,0,0,0,0,0
"55","ENSDARG00000045880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","ENSDARG00000009657",155.361384007627,86.2140644863423,47.6449520239739,22.6280561509779,729.909012652567,68.3265159727641,80.4509570213246,0.738438265669355,74.1130275436093,2.01171170244979,60.8940254870375,37.609691148691,4.67346213309336,315.081480615321,235.710320996582,2.93175781373827,96.0808840974037,10.854792989503
"57","ENSDARG00000093658",303.579715876972,27.6535678541098,73.2999261907291,29.4164729962713,0.641960433291615,139.49997011106,31.0465102599071,18.4609566417339,0,44.9282280213786,96.2125602695192,0,497.723717174443,59.9458965439823,126.566194100339,54.7261458564477,0.970513980781855,7.59835509265213
"58","ENSDARG00000026839",67.858995313676,40.6670115501614,37.8716285318767,64.489960030287,0.641960433291615,29.8928507380843,123.376132076327,0.738438265669355,26.8068397498161,67.7276273158096,42.6258178409262,151.428493309203,140.203863992801,63.235610378713,87.1103360204761,74.2711979480361,0,73.8125923286207
"59","ENSDARG00000016979",1.78576303457042,30.9069287781227,47.6449520239739,45.2561123019558,0,53.380090603722,0.269969654433975,46.5216107371694,14.191856338138,105.279579094872,36.5364152922225,47.5069782930833,0,62.1390391004694,114.268264309213,116.293059944951,47.5551850583109,34.7353375664097
"60","ENSDARG00000070477",0,165.921407124659,51.3099483335104,0,274.11710501552,0,0.53993930886795,126.27294342946,29.9605856027357,191.11261173273,2.4357610194815,0.989728714439236,1.16836553327334,0.365523759414526,44.5799954928319,110.429544317475,100.933454001313,117.231764286633
"61","ENSDARG00000045877",164.290199180479,261.89555438304,135.604863452849,116.534489177536,0.641960433291615,46.9744797312753,1.0798786177359,175.009868963637,63.0749170583909,40.2342340489958,421.386656370299,0,559.64709043793,151.326836397614,51.2413741296918,197.405026125043,127.137331482423,315.874475994538
"62","ENSDARG00000079391",33.929497656838,0,8.55165805558506,27.1536673811735,11.5552877992491,0,0.53993930886795,39.8756663461452,0,0,23.1397296850742,116.78798830383,31.5458693983802,58.4838015063242,19.9841359105798,9.77252604579422,56.2898108853476,41.2482133601116
"63","ENSDARG00000015921",105.360019039655,26.0268873921033,91.6249077384114,170.841823939883,0,16.3698944518081,0,0,0.788436463229886,70.4099095857426,137.620497600705,164.294966596913,67.7652009298538,0.365523759414526,68.1510275924902,90.8844922258863,230.0118134453,66.2142372359686
"64","ENSDARG00000061544",153.575620973056,13.0134436960517,50.0882828969982,7.91981965284226,0,91.8137558384018,0,0.738438265669355,0.788436463229886,0,18.2682076461112,17.8151168599062,14.0203863992801,0,6.66137863685994,62.544166693083,79.5821464241121,3.25643789685091
"65","ENSDARG00000020812",37.5010237259788,16.2668046200646,0,10.1826252679401,0,0,1.61981792660385,0,0,0,14.614566116889,12.8664732877101,11.6836553327334,24.1245681213587,0,0,0,0
"66","ENSDARG00000094007",17.8576303457042,21.146846006084,1.22166543651215,12.4454308830378,0,0.71173454138296,0.809908963301925,0,0,0,10.9609245876667,0,4.67346213309336,37.2834234602817,0,0,0,0
"67","ENSDARG00000093685",3.57152606914084,4.88004138601937,0,0,0,0,0,0,0,0,1.21788050974075,0,0,5.48285639121789,0,0,0,0
"68","ENSDARG00000059196",96.4312038668027,76.4539817143035,2.4433308730243,27.1536673811735,0,0.71173454138296,0.269969654433975,0,3.94218231614943,0,59.6761449772967,0,25.7040417320135,86.9946547406572,0,0,0,0
"69","ENSDARG00000009262",7.14305213828168,9.76008277203875,0,2.26280561509779,0,17.081628993191,0.53993930886795,0,0,0,2.4357610194815,0,0,9.50361774477768,0,0,0,0
"70","ENSDARG00000018618",3.57152606914084,81.3340231003229,10.9949889286094,37.3362926491135,116.836798859074,0,0.53993930886795,85.6588388176452,3.94218231614943,26.1522521318473,0,64.3323664385503,1.16836553327334,20.4693305272135,78.9117161597254,2.93175781373827,49.4962130198746,40.1627340611613
"71","ENSDARG00000045874",3.57152606914084,0,25.6549741667552,0,0.641960433291615,0,17.2780578837744,91.566344943,7.88436463229886,110.644143634738,59.6761449772967,54.435079294158,49.0713523974803,0,34.8441344081905,0,0,39.0772547622109
"72","ENSDARG00000057468",0,0,0,0,0,0,0,1.47687653133871,0,0,0,0,0,0,0,0,0,0
"73","ENSDARG00000045873",0,146.401241580581,1.22166543651215,0,0,0,0,0,60.7096076687013,95.8915911501066,0,0,0,0,12.297929791126,0,43.6731291351835,1.0854792989503
"74","ENSDARG00000079143",0,0,0,0,0,0,0,0,0,0,0,0.989728714439236,0,0,0,0,0,0
"75","ENSDARG00000057714",1.78576303457042,0,1.22166543651215,0,0,0,0,0,0,0,255.754907045557,0,0,0,0,3.90901041831769,0,0
"76","ENSDARG00000045224",42.8583128296901,34.1602897021356,69.6349298811927,62.2271544151892,0.641960433291615,106.760181207444,0.809908963301925,120.365437304105,42.5755690144139,112.655855337188,14.614566116889,101.942057587241,171.749733391181,51.9043738368627,44.5799954928319,25.408567719065,1.94102796156371,134.599433069838
"77","ENSDARG00000011246",48.2156019334014,120.374354188478,1.22166543651215,3.39420842264668,0,96.7958976280825,142.813947195573,88.6125918803226,4.73061877937932,5.3645645398661,0,4.94864357219618,47.902986864207,0.731047518829052,49.1917191645042,83.0664713892509,0,67.2997165349189
"78","ENSDARG00000099129",0,0,0,0,0,0,0.269969654433975,0,0,0,0,1.97945742887847,0,0,0,4.88626302289711,0,0
"79","ENSDARG00000101813",94.6454408322323,6.50672184802583,262.658068850113,98.4320442567539,170.76147525557,222.772911452866,83.6905928745323,360.357873646645,366.622955401897,300.415614232502,94.9946797597784,146.479849737007,79.4488562625872,63.6011341381275,272.091696628664,437.809166851581,289.213166272993,207.326546099508
"80","ENSDARG00000039724",128.57493848907,40.6670115501614,42.7582902779253,0,40.4435072973718,39.1453997760628,14.5783613394347,0.738438265669355,0,22.7993992944309,57.2403839578152,72.2501961540642,19.8622140656468,144.016361209323,0,0,0,0
"81","ENSDARG00000070441",0,0,1.22166543651215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","ENSDARG00000011961",1.78576303457042,0,13.4383198016337,12.4454308830378,0,27.0459125725525,15.3882703027366,12.553450516379,0,36.8813812115795,85.2516356818525,0,0,9.13809398536315,3.07448244778151,12.7042838595325,0.970513980781855,36.9062961643103
"83","ENSDARG00000008986",7.14305213828168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","ENSDARG00000008235",0,0,1.22166543651215,28.2850701887224,0,0,0,2.21531479700807,0,0,168.067510344223,153.407950738082,0,0.365523759414526,0.512413741296918,28.3403255328032,82.4936883664577,0
"85","ENSDARG00000004592",14.2861042765634,42.2936920121679,4.88666174604861,0,4.49372303304131,3.5586727069148,10.798786177359,2.21531479700807,0,0,12.1788050974075,5.93837228663541,18.6938485323735,4.38628511297431,0,4.88626302289711,0,2.17095859790061
"86","ENSDARG00000006567",0,0,0,0,0,0,0.269969654433975,0,0,0,59.6761449772967,131.633919020418,28.0407727985602,78.9531320335376,49.1917191645042,0,0,18.4531480821552
"87","ENSDARG00000016231",0,0,30.5416359128038,0,0,0.71173454138296,119.056617605383,0,0.788436463229886,26.1522521318473,32.8827737630002,0,0,30.7039957908202,143.475847563137,73.2939453434567,0,36.9062961643103
"88","ENSDARG00000016749",0,0,0,0,0,0,0.269969654433975,0,0,0,0,0,0,0.365523759414526,0,0,0,0
"89","ENSDARG00000004227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","ENSDARG00000006038",42.8583128296901,240.748708376956,28.0983050397795,45.2561123019558,3.20980216645808,51.2448869795731,0.269969654433975,0.738438265669355,3.15374585291955,107.961861364805,108.391365366927,276.134311328547,141.372229526074,163.754644217708,3.58689618907843,43.976367206074,117.432191674604,185.616960120502
"91","ENSDARG00000060248",1069.67205770768,1286.70424544711,180.806484603798,293.033327155164,597.665163394494,283.270347470418,50.4843253791533,150.641406196548,231.011883726357,340.649848281498,785.532928782783,878.879098422041,1424.2375850602,1464.65370397401,184.981360608188,163.201184964764,138.783499251805,251.831197356471
"92","ENSDARG00000017757",285.722085531267,457.097209823815,146.599852381458,115.403086369987,137.379532724406,130.247421073082,354.740125926243,843.296499394403,557.42457950353,466.717114968351,158.324466266297,87.0961268706527,286.249555651968,520.140309646871,172.683430817062,60.5896614839242,75.7000905009847,90.0947818128752
"93","ENSDARG00000030598",28.5722085531267,14.6401241580581,40.314959404901,42.993306686858,107.849352792991,19.9285671587229,1.88978758103783,64.2441291132339,61.4980441319311,19.4465464570146,105.955604347445,21.7740317176632,5.8418276663667,5.11733263180336,38.4310305972689,34.2038411602798,77.6411184625484,30.3934203706085
"94","ENSDARG00000077356",8.92881517285211,0,1.22166543651215,0,0,0,0,172.05611590096,0,0,0,0.989728714439236,0,13.1588553389229,0,0,0,1.0854792989503
"95","ENSDARG00000097907",0,4.88004138601937,2.4433308730243,0,0,0,0,0,0,0,0,1.97945742887847,5.8418276663667,1.82761879707263,0,0,0,0
"96","ENSDARG00000089860",0,0,2.4433308730243,9.05122246039116,0,0,0,0,0,0,51.1509814091115,0,0,0,7.68620611945378,0,40.7615871928379,0
"97","ENSDARG00000039843",0,4.88004138601937,43.9799557144375,0,0,0,0,0,0,0,0,0,0,0,72.7627512641624,0,0,0
"98","ENSDARG00000006283",108.931545108796,13.0134436960517,24.433308730243,49.7817235321514,0,14.9464253690421,0.269969654433975,50.9522403311855,14.9802928013678,56.9984982360774,64.5476670162597,109.859887302755,95.8059737284139,46.4215174456448,0,0,0.970513980781855,7.59835509265213
"99","ENSDARG00000045864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","ENSDARG00000105162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7497786503736,0,0
"101","ENSDARG00000107526",0,0,0,3.39420842264668,0,0,0,0,0,0,0,0,0,0,0,10.7497786503736,0,0
"102","ENSDARG00000016691",41.0725497951197,14.6401241580581,0,0,133.527770124656,203.556078835526,22.9474206268879,1.47687653133871,119.053905947713,0,0,0,3.50509659982002,78.5876082741231,0,0,0,0
"103","ENSDARG00000101363",0,0,0,0,0,0,0,0.738438265669355,0,0,0,0,0,0,0,0,0,0
"104","ENSDARG00000095042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","ENSDARG00000059043",0,0,0,0,0,16.3698944518081,0,0,0,0,0,0,0,0.365523759414526,0,0,0,0
"106","ENSDARG00000023766",142.861042765634,0,45.2016211509496,41.8619038793091,0,79.0025340935085,0,144.733900071194,136.39950813877,0.670570567483263,1.21788050974075,0,31.5458693983802,0,0,0,90.2578002127126,1.0854792989503
"107","ENSDARG00000097286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","ENSDARG00000039356",0,0,3.66499630953646,0,0,0,0,0,0,0.670570567483263,1.21788050974075,0,0,0,0,0,0,1.0854792989503
"109","ENSDARG00000059064",94.6454408322323,30.9069287781227,114.836551032142,63.3585572227381,0,22.0637707828717,0.269969654433975,0,33.9027679188851,20.1171170244979,75.5085916039265,0.989728714439236,71.2702975296738,20.834854286628,53.8034428361764,53.7488932518682,79.5821464241121,80.3254681223225
"110","ENSDARG00000090401",96.4312038668027,216.348501446859,1837.38481651428,1057.86162505822,186.168525654568,385.760121429564,176.56015399982,435.678576744919,453.350966357185,364.790388710895,40.1900568214447,182.110083456819,114.499822260787,68.3529430105164,1299.99366167028,714.371653947558,641.509741296806,1093.07765404296
"111","ENSDARG00000063578",0,0,8.55165805558506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","ENSDARG00000063563",112.503071177937,1.62668046200646,92.8465731749235,64.489960030287,0.641960433291615,115.300995704039,56.9635970855688,0.738438265669355,1.57687292645977,14.7525524846318,10.9609245876667,19.7945742887847,257.040417320135,179.837689631947,0,0.977252604579422,122.284761578514,222.523256284812
"113","ENSDARG00000039350",25.0006824839859,87.8407449483487,26.8766396032673,23.7594589585268,0.641960433291615,45.5510106485094,179.259850544159,0.738438265669355,23.6530938968966,50.2927925612447,81.5979941526302,253.370550896444,189.275216390281,58.1182777469096,71.7379237815686,120.202070363269,37.8500452504924,84.6673853181237
"114","ENSDARG00000073963",0,0,0,0,0,0,0,52.4291168625242,0,0,0,0,0,0,0,0,0,0
"115","ENSDARG00000059053",0,0,0,0,0.641960433291615,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","ENSDARG00000092677",3.57152606914084,3.25336092401292,1.22166543651215,3.39420842264668,21.1846942986233,61.2091705589345,49.6744164158514,34.7065984864597,14.191856338138,10.0585585122489,17.0503271363705,4.94864357219618,9.34692426618673,14.620950376581,0,9.77252604579422,5.82308388469113,22.7950652779564
"117","ENSDARG00000020871",0,0,0,0,0,0,0.269969654433975,0,0,0,0,0,0,0,0,0,0,0
"118","ENSDARG00000039346",105.360019039655,136.641158808542,21.9899778572187,56.5701403774447,0,75.4438613865937,217.32557181935,36.9219132834678,29.9605856027357,28.8345344017803,101.084082308482,90.0653130139705,190.443581923555,66.8908479728583,77.3744749358347,56.6806510656065,59.2013528276932,47.7610891538134
"119","ENSDARG00000101565",7.14305213828168,0,4.88666174604861,0,0,0,19.4378151192462,0,0,0,0,0.989728714439236,0,0,0,0,0,9.76931369055274
"120","ENSDARG00000097044",0,0,6.10832718256076,0,0,0,0.53993930886795,0,0,0,0,1.97945742887847,0,0,0,0,0,0
"121","ENSDARG00000059003",0,0,0,0,0.641960433291615,0,0,0,0,10.7291290797322,51.1509814091115,0,0,0,0.512413741296918,0,0,0
"122","ENSDARG00000039343",21.4291564148451,73.2006207902906,129.496536270288,91.6436274114605,143.799137057322,17.793363534574,0.809908963301925,227.438985826161,127.726707043242,206.535734784845,2.4357610194815,1.97945742887847,102.816166928054,283.280913546258,40.4806855624566,288.28951835093,86.3757442895851,77.0690302254716
"123","ENSDARG00000039340",80.359336555669,0,125.831539960752,96.1692386416561,1.28392086658323,1.42346908276592,26.4570261345296,22.89158623575,229.435010799897,206.535734784845,41.4079373311855,96.9934140150451,223.157816855208,199.575972640331,0.512413741296918,0.977252604579422,22.3218215579827,52.1030063496146
"124","ENSDARG00000070408",0,0,0,0,0.641960433291615,0,0,0,0,0,0,0,0,0.365523759414526,0,0,0,0
"125","ENSDARG00000045858",0,0,0,0,0,0,0,50.2138020655161,0,58.3396393710439,0,0,0,0,84.5482673139915,0,0,0
"126","ENSDARG00000045853",0,0,0,0,0,0,28.0768440611334,0,0,0,0,0,0,0,0,0,0,39.0772547622109
"127","ENSDARG00000045851",0,0,0,0,0,1.42346908276592,0,0,0,0,0,0,0,0,0,0,0,0
"128","ENSDARG00000015623",39.2867867605493,27.6535678541098,94.0682386114357,31.6792786113691,285.030432381477,42.7040724829776,0.53993930886795,480.72331095075,65.4402264480806,16.7642641870816,2.4357610194815,69.2810100107465,121.510015460427,5.48285639121789,34.8441344081905,11.7270312549531,40.7615871928379,21.7095859790061
"129","ENSDARG00000030694",267.864455185563,904.434336875591,796.525864605923,647.162405917968,788.969372515395,537.359578744134,697.871556711826,2204.23822302303,1835.48008639918,1526.21861159191,295.944963867002,462.203309643123,566.65728363757,251.480346477194,749.148889776095,1039.79677127251,504.667270006565,1347.07980999733
"130","ENSDARG00000096037",0,30.9069287781227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","ENSDARG00000045850",135.717990627352,68.3205794042712,20.7683124207066,13.5768336905867,16.0490108322904,52.668356062339,0.53993930886795,115.934807710089,105.650486072805,57.6690688035606,166.849629834483,124.705818019344,84.1223183956805,52.6354213556918,27.1579282887367,22.4768099053267,44.6436431159653,69.4706751328195
"132","ENSDARG00000015931",0,0,0,0,0,0,0,0,0,0,0,0,0,0.365523759414526,0,0,0,0
"133","ENSDARG00000063481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","ENSDARG00000045847",232.149194494155,271.655637155078,252.884745358015,211.572325011643,32.7399820978724,256.936169439248,113.657224516704,220.054603169468,1023.39052927239,714.157654369675,193.643001048779,227.637604321024,233.673106654668,191.899973692626,232.635838548801,444.649935083637,286.301624330647,318.045434592439
"135","ENSDARG00000045846",64.2874692445352,0,45.2016211509496,36.2048898415646,0.641960433291615,0,0.269969654433975,42.8294194088226,24.4415303601265,62.3630627759435,77.944352623408,72.2501961540642,4.67346213309336,42.7662798514995,69.175855075084,22.4768099053267,1.94102796156371,78.1545095244219
"136","ENSDARG00000045843",33.929497656838,0,3.66499630953646,2.26280561509779,0,70.461719596913,182.229516742933,0,0.788436463229886,0,107.173484857186,18.8048455743455,108.657994594421,0,35.8689618907843,41.0446093923357,0.970513980781855,2.17095859790061
"137","ENSDARG00000045842",37.5010237259788,76.4539817143035,96.51156948446,26.0222645736246,105.281511059825,64.0561087244664,0.269969654433975,0.738438265669355,119.842342410943,77.1156152605752,12.1788050974075,298.898071760649,100.479435861507,36.5523759414526,24.0834458409552,67.4304297159801,202.837421983408,60.786840741217
"138","ENSDARG00000095332",0,0,0,0,85.3807376277848,0,0,0,0,0,0,0,1.16836553327334,0,0,0,0,0
"139","ENSDARG00000045837",0,0,2.4433308730243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","ENSDARG00000094254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
